# Solar Eclipse Obscuration file for 2017-08-21 19:05:00
grid,lat,lon,obsc
AG41,-28.5,-171.0,0.0
AG42,-27.5,-171.0,0.0
AG43,-26.5,-171.0,0.0
AG44,-25.5,-171.0,0.0
AG45,-24.5,-171.0,0.0
AG46,-23.5,-171.0,0.0
AG47,-22.5,-171.0,0.0
AG48,-21.5,-171.0,0.0
AG49,-20.5,-171.0,0.0
AH40,-19.5,-171.0,0.0
AH41,-18.5,-171.0,0.0
AH42,-17.5,-171.0,0.0
AH43,-16.5,-171.0,0.0
AH44,-15.5,-171.0,0.0
AH45,-14.5,-171.0,0.0
AH46,-13.5,-171.0,0.0
AH47,-12.5,-171.0,0.0
AH48,-11.5,-171.0,0.0
AH49,-10.5,-171.0,0.0
AI40,-9.5,-171.0,0.0
AI41,-8.5,-171.0,0.0
AI42,-7.5,-171.0,0.0
AI43,-6.5,-171.0,0.0
AI44,-5.5,-171.0,0.0
AI45,-4.5,-171.0,0.0
AI46,-3.5,-171.0,0.0
AI47,-2.5,-171.0,0.0
AI48,-1.5,-171.0,0.0
AI49,-0.5,-171.0,0.0
AJ40,0.5,-171.0,0.0
AJ41,1.5,-171.0,0.0
AJ42,2.5,-171.0,0.0
AJ43,3.5,-171.0,0.0
AJ44,4.5,-171.0,0.0
AJ45,5.5,-171.0,0.0
AJ46,6.5,-171.0,0.0
AJ47,7.5,-171.0,0.0
AJ48,8.5,-171.0,0.0
AJ49,9.5,-171.0,0.0
AK40,10.5,-171.0,0.0
AK41,11.5,-171.0,0.0
AK42,12.5,-171.0,0.0
AK43,13.5,-171.0,0.0
AK44,14.5,-171.0,0.0
AK45,15.5,-171.0,0.0
AK46,16.5,-171.0,0.0
AK47,17.5,-171.0,0.0
AK48,18.5,-171.0,0.0
AK49,19.5,-171.0,0.0
AL40,20.5,-171.0,0.0
AL41,21.5,-171.0,0.0
AL42,22.5,-171.0,0.0
AL43,23.5,-171.0,0.0
AL44,24.5,-171.0,0.0
AL45,25.5,-171.0,0.0
AL46,26.5,-171.0,0.0
AL47,27.5,-171.0,0.0
AL48,28.5,-171.0,0.0
AL49,29.5,-171.0,0.0
AM40,30.5,-171.0,0.0
AM41,31.5,-171.0,0.0
AM42,32.5,-171.0,0.0
AM43,33.5,-171.0,0.0
AM44,34.5,-171.0,0.0
AM45,35.5,-171.0,0.0
AM46,36.5,-171.0,0.0
AM47,37.5,-171.0,0.0
AM48,38.5,-171.0,0.0
AM49,39.5,-171.0,0.0
AN40,40.5,-171.0,0.0
AN41,41.5,-171.0,0.0
AN42,42.5,-171.0,0.0
AN43,43.5,-171.0,0.0
AN44,44.5,-171.0,0.0
AN45,45.5,-171.0,0.0
AN46,46.5,-171.0,0.0
AN47,47.5,-171.0,0.0
AN48,48.5,-171.0,0.0
AN49,49.5,-171.0,0.0
AO40,50.5,-171.0,0.0
AO41,51.5,-171.0,0.0
AO42,52.5,-171.0,0.0
AO43,53.5,-171.0,0.0
AO44,54.5,-171.0,0.0
AO45,55.5,-171.0,0.0
AO46,56.5,-171.0,0.0
AO47,57.5,-171.0,0.0
AO48,58.5,-171.0,0.0
AO49,59.5,-171.0,0.0
AP40,60.5,-171.0,0.0
AP41,61.5,-171.0,0.0
AP42,62.5,-171.0,0.0
AP43,63.5,-171.0,0.0
AP44,64.5,-171.0,0.0
AP45,65.5,-171.0,0.0
AP46,66.5,-171.0,0.0
AP47,67.5,-171.0,0.0
AP48,68.5,-171.0,0.0
AP49,69.5,-171.0,0.0
AQ40,70.5,-171.0,0.0
AQ41,71.5,-171.0,0.0
AQ42,72.5,-171.0,0.0
AQ43,73.5,-171.0,0.0
AQ44,74.5,-171.0,0.0
AQ45,75.5,-171.0,0.0
AQ46,76.5,-171.0,0.0
AQ47,77.5,-171.0,0.0
AQ48,78.5,-171.0,0.0
AQ49,79.5,-171.0,0.0
AR40,80.5,-171.0,0.0
AR41,81.5,-171.0,0.0
AR42,82.5,-171.0,0.0
AR43,83.5,-171.0,0.0
AR44,84.5,-171.0,0.0
AR45,85.5,-171.0,0.0
AR46,86.5,-171.0,0.0
AR47,87.5,-171.0,0.0
AR48,88.5,-171.0,0.0
AR49,89.5,-171.0,0.0
AA50,-89.5,-169.0,0.0
AA51,-88.5,-169.0,0.0
AA52,-87.5,-169.0,0.0
AA53,-86.5,-169.0,0.0
AA54,-85.5,-169.0,0.0
AA55,-84.5,-169.0,0.0
AA56,-83.5,-169.0,0.0
AA57,-82.5,-169.0,0.0
AA58,-81.5,-169.0,0.0
AA59,-80.5,-169.0,0.0
AB50,-79.5,-169.0,0.0
AB51,-78.5,-169.0,0.0
AB52,-77.5,-169.0,0.0
AB53,-76.5,-169.0,0.0
AB54,-75.5,-169.0,0.0
AB55,-74.5,-169.0,0.0
AB56,-73.5,-169.0,0.0
AB57,-72.5,-169.0,0.0
AB58,-71.5,-169.0,0.0
AB59,-70.5,-169.0,0.0
AC50,-69.5,-169.0,0.0
AC51,-68.5,-169.0,0.0
AC52,-67.5,-169.0,0.0
AC53,-66.5,-169.0,0.0
AC54,-65.5,-169.0,0.0
AC55,-64.5,-169.0,0.0
AC56,-63.5,-169.0,0.0
AC57,-62.5,-169.0,0.0
AC58,-61.5,-169.0,0.0
AC59,-60.5,-169.0,0.0
AD50,-59.5,-169.0,0.0
AD51,-58.5,-169.0,0.0
AD52,-57.5,-169.0,0.0
AD53,-56.5,-169.0,0.0
AD54,-55.5,-169.0,0.0
AD55,-54.5,-169.0,0.0
AD56,-53.5,-169.0,0.0
AD57,-52.5,-169.0,0.0
AD58,-51.5,-169.0,0.0
AD59,-50.5,-169.0,0.0
AE50,-49.5,-169.0,0.0
AE51,-48.5,-169.0,0.0
AE52,-47.5,-169.0,0.0
AE53,-46.5,-169.0,0.0
AE54,-45.5,-169.0,0.0
AE55,-44.5,-169.0,0.0
AE56,-43.5,-169.0,0.0
AE57,-42.5,-169.0,0.0
AE58,-41.5,-169.0,0.0
AE59,-40.5,-169.0,0.0
AF50,-39.5,-169.0,0.0
AF51,-38.5,-169.0,0.0
AF52,-37.5,-169.0,0.0
AF53,-36.5,-169.0,0.0
AF54,-35.5,-169.0,0.0
AF55,-34.5,-169.0,0.0
AF56,-33.5,-169.0,0.0
AF57,-32.5,-169.0,0.0
AF58,-31.5,-169.0,0.0
AF59,-30.5,-169.0,0.0
AG50,-29.5,-169.0,0.0
AG51,-28.5,-169.0,0.0
AG52,-27.5,-169.0,0.0
AG53,-26.5,-169.0,0.0
AG54,-25.5,-169.0,0.0
AG55,-24.5,-169.0,0.0
AG56,-23.5,-169.0,0.0
AG57,-22.5,-169.0,0.0
AG58,-21.5,-169.0,0.0
AG59,-20.5,-169.0,0.0
AH50,-19.5,-169.0,0.0
AH51,-18.5,-169.0,0.0
AH52,-17.5,-169.0,0.0
AH53,-16.5,-169.0,0.0
AH54,-15.5,-169.0,0.0
AH55,-14.5,-169.0,0.0
AH56,-13.5,-169.0,0.0
AH57,-12.5,-169.0,0.0
AH58,-11.5,-169.0,0.0
AH59,-10.5,-169.0,0.0
AI50,-9.5,-169.0,0.0
AI51,-8.5,-169.0,0.0
AI52,-7.5,-169.0,0.0
AI53,-6.5,-169.0,0.0
AI54,-5.5,-169.0,0.0
AI55,-4.5,-169.0,0.0
AI56,-3.5,-169.0,0.0
AI57,-2.5,-169.0,0.0
AI58,-1.5,-169.0,0.0
AI59,-0.5,-169.0,0.0
AJ50,0.5,-169.0,0.0
AJ51,1.5,-169.0,0.0
AJ52,2.5,-169.0,0.0
AJ53,3.5,-169.0,0.0
AJ54,4.5,-169.0,0.0
AJ55,5.5,-169.0,0.0
AJ56,6.5,-169.0,0.0
AJ57,7.5,-169.0,0.0
AJ58,8.5,-169.0,0.0
AJ59,9.5,-169.0,0.0
AK50,10.5,-169.0,0.0
AK51,11.5,-169.0,0.0
AK52,12.5,-169.0,0.0
AK53,13.5,-169.0,0.0
AK54,14.5,-169.0,0.0
AK55,15.5,-169.0,0.0
AK56,16.5,-169.0,0.0
AK57,17.5,-169.0,0.0
AK58,18.5,-169.0,0.0
AK59,19.5,-169.0,0.0
AL50,20.5,-169.0,0.0
AL51,21.5,-169.0,0.0
AL52,22.5,-169.0,0.0
AL53,23.5,-169.0,0.0
AL54,24.5,-169.0,0.0
AL55,25.5,-169.0,0.0
AL56,26.5,-169.0,0.0
AL57,27.5,-169.0,0.0
AL58,28.5,-169.0,0.0
AL59,29.5,-169.0,0.0
AM50,30.5,-169.0,0.0
AM51,31.5,-169.0,0.0
AM52,32.5,-169.0,0.0
AM53,33.5,-169.0,0.0
AM54,34.5,-169.0,0.0
AM55,35.5,-169.0,0.0
AM56,36.5,-169.0,0.0
AM57,37.5,-169.0,0.0
AM58,38.5,-169.0,0.0
AM59,39.5,-169.0,0.0
AN50,40.5,-169.0,0.0
AN51,41.5,-169.0,0.0
AN52,42.5,-169.0,0.0
AN53,43.5,-169.0,0.0
AN54,44.5,-169.0,0.0
AN55,45.5,-169.0,0.0
AN56,46.5,-169.0,0.0
AN57,47.5,-169.0,0.0
AN58,48.5,-169.0,0.0
AN59,49.5,-169.0,0.0
AO50,50.5,-169.0,0.0
AO51,51.5,-169.0,0.0
AO52,52.5,-169.0,0.0
AO53,53.5,-169.0,0.0
AO54,54.5,-169.0,0.0
AO55,55.5,-169.0,0.0
AO56,56.5,-169.0,0.0
AO57,57.5,-169.0,0.0
AO58,58.5,-169.0,0.0
AO59,59.5,-169.0,0.0
AP50,60.5,-169.0,0.0
AP51,61.5,-169.0,0.0
AP52,62.5,-169.0,0.0
AP53,63.5,-169.0,0.0
AP54,64.5,-169.0,0.0
AP55,65.5,-169.0,0.0
AP56,66.5,-169.0,0.0
AP57,67.5,-169.0,0.0
AP58,68.5,-169.0,0.0
AP59,69.5,-169.0,0.0
AQ50,70.5,-169.0,0.0
AQ51,71.5,-169.0,0.0
AQ52,72.5,-169.0,0.0
AQ53,73.5,-169.0,0.0
AQ54,74.5,-169.0,0.0
AQ55,75.5,-169.0,0.0
AQ56,76.5,-169.0,0.0
AQ57,77.5,-169.0,0.0
AQ58,78.5,-169.0,0.0
AQ59,79.5,-169.0,0.0
AR50,80.5,-169.0,0.0
AR51,81.5,-169.0,0.0
AR52,82.5,-169.0,0.0
AR53,83.5,-169.0,0.0
AR54,84.5,-169.0,0.0
AR55,85.5,-169.0,0.0
AR56,86.5,-169.0,0.0
AR57,87.5,-169.0,0.0
AR58,88.5,-169.0,0.0
AR59,89.5,-169.0,0.0
AA60,-89.5,-167.0,0.0
AA61,-88.5,-167.0,0.0
AA62,-87.5,-167.0,0.0
AA63,-86.5,-167.0,0.0
AA64,-85.5,-167.0,0.0
AA65,-84.5,-167.0,0.0
AA66,-83.5,-167.0,0.0
AA67,-82.5,-167.0,0.0
AA68,-81.5,-167.0,0.0
AA69,-80.5,-167.0,0.0
AB60,-79.5,-167.0,0.0
AB61,-78.5,-167.0,0.0
AB62,-77.5,-167.0,0.0
AB63,-76.5,-167.0,0.0
AB64,-75.5,-167.0,0.0
AB65,-74.5,-167.0,0.0
AB66,-73.5,-167.0,0.0
AB67,-72.5,-167.0,0.0
AB68,-71.5,-167.0,0.0
AB69,-70.5,-167.0,0.0
AC60,-69.5,-167.0,0.0
AC61,-68.5,-167.0,0.0
AC62,-67.5,-167.0,0.0
AC63,-66.5,-167.0,0.0
AC64,-65.5,-167.0,0.0
AC65,-64.5,-167.0,0.0
AC66,-63.5,-167.0,0.0
AC67,-62.5,-167.0,0.0
AC68,-61.5,-167.0,0.0
AC69,-60.5,-167.0,0.0
AD60,-59.5,-167.0,0.0
AD61,-58.5,-167.0,0.0
AD62,-57.5,-167.0,0.0
AD63,-56.5,-167.0,0.0
AD64,-55.5,-167.0,0.0
AD65,-54.5,-167.0,0.0
AD66,-53.5,-167.0,0.0
AD67,-52.5,-167.0,0.0
AD68,-51.5,-167.0,0.0
AD69,-50.5,-167.0,0.0
AE60,-49.5,-167.0,0.0
AE61,-48.5,-167.0,0.0
AE62,-47.5,-167.0,0.0
AE63,-46.5,-167.0,0.0
AE64,-45.5,-167.0,0.0
AE65,-44.5,-167.0,0.0
AE66,-43.5,-167.0,0.0
AE67,-42.5,-167.0,0.0
AE68,-41.5,-167.0,0.0
AE69,-40.5,-167.0,0.0
AF60,-39.5,-167.0,0.0
AF61,-38.5,-167.0,0.0
AF62,-37.5,-167.0,0.0
AF63,-36.5,-167.0,0.0
AF64,-35.5,-167.0,0.0
AF65,-34.5,-167.0,0.0
AF66,-33.5,-167.0,0.0
AF67,-32.5,-167.0,0.0
AF68,-31.5,-167.0,0.0
AF69,-30.5,-167.0,0.0
AG60,-29.5,-167.0,0.0
AG61,-28.5,-167.0,0.0
AG62,-27.5,-167.0,0.0
AG63,-26.5,-167.0,0.0
AG64,-25.5,-167.0,0.0
AG65,-24.5,-167.0,0.0
AG66,-23.5,-167.0,0.0
AG67,-22.5,-167.0,0.0
AG68,-21.5,-167.0,0.0
AG69,-20.5,-167.0,0.0
AH60,-19.5,-167.0,0.0
AH61,-18.5,-167.0,0.0
AH62,-17.5,-167.0,0.0
AH63,-16.5,-167.0,0.0
AH64,-15.5,-167.0,0.0
AH65,-14.5,-167.0,0.0
AH66,-13.5,-167.0,0.0
AH67,-12.5,-167.0,0.0
AH68,-11.5,-167.0,0.0
AH69,-10.5,-167.0,0.0
AI60,-9.5,-167.0,0.0
AI61,-8.5,-167.0,0.0
AI62,-7.5,-167.0,0.0
AI63,-6.5,-167.0,0.0
AI64,-5.5,-167.0,0.0
AI65,-4.5,-167.0,0.0
AI66,-3.5,-167.0,0.0
AI67,-2.5,-167.0,0.0
AI68,-1.5,-167.0,0.0
AI69,-0.5,-167.0,0.0
AJ60,0.5,-167.0,0.0
AJ61,1.5,-167.0,0.0
AJ62,2.5,-167.0,0.0
AJ63,3.5,-167.0,0.0
AJ64,4.5,-167.0,0.0
AJ65,5.5,-167.0,0.0
AJ66,6.5,-167.0,0.0
AJ67,7.5,-167.0,0.0
AJ68,8.5,-167.0,0.0
AJ69,9.5,-167.0,0.0
AK60,10.5,-167.0,0.0
AK61,11.5,-167.0,0.0
AK62,12.5,-167.0,0.0
AK63,13.5,-167.0,0.0
AK64,14.5,-167.0,0.0
AK65,15.5,-167.0,0.0
AK66,16.5,-167.0,0.0
AK67,17.5,-167.0,0.0
AK68,18.5,-167.0,0.0
AK69,19.5,-167.0,0.0
AL60,20.5,-167.0,0.0
AL61,21.5,-167.0,0.0
AL62,22.5,-167.0,0.0
AL63,23.5,-167.0,0.0
AL64,24.5,-167.0,0.0
AL65,25.5,-167.0,0.0
AL66,26.5,-167.0,0.0
AL67,27.5,-167.0,0.0
AL68,28.5,-167.0,0.0
AL69,29.5,-167.0,0.0
AM60,30.5,-167.0,0.0
AM61,31.5,-167.0,0.0
AM62,32.5,-167.0,0.0
AM63,33.5,-167.0,0.0
AM64,34.5,-167.0,0.0
AM65,35.5,-167.0,0.0
AM66,36.5,-167.0,0.0
AM67,37.5,-167.0,0.0
AM68,38.5,-167.0,0.0
AM69,39.5,-167.0,0.0
AN60,40.5,-167.0,0.0
AN61,41.5,-167.0,0.0
AN62,42.5,-167.0,0.0
AN63,43.5,-167.0,0.0
AN64,44.5,-167.0,0.0
AN65,45.5,-167.0,0.0
AN66,46.5,-167.0,0.0
AN67,47.5,-167.0,0.0
AN68,48.5,-167.0,0.0
AN69,49.5,-167.0,0.0
AO60,50.5,-167.0,0.0
AO61,51.5,-167.0,0.0
AO62,52.5,-167.0,0.0
AO63,53.5,-167.0,0.0
AO64,54.5,-167.0,0.0
AO65,55.5,-167.0,0.0
AO66,56.5,-167.0,0.0
AO67,57.5,-167.0,0.0
AO68,58.5,-167.0,0.0
AO69,59.5,-167.0,0.0
AP60,60.5,-167.0,0.0
AP61,61.5,-167.0,0.0
AP62,62.5,-167.0,0.0
AP63,63.5,-167.0,0.0
AP64,64.5,-167.0,0.0
AP65,65.5,-167.0,0.0
AP66,66.5,-167.0,0.0
AP67,67.5,-167.0,0.0
AP68,68.5,-167.0,0.0
AP69,69.5,-167.0,0.0
AQ60,70.5,-167.0,0.0
AQ61,71.5,-167.0,0.0
AQ62,72.5,-167.0,0.0
AQ63,73.5,-167.0,0.0
AQ64,74.5,-167.0,0.0
AQ65,75.5,-167.0,0.0
AQ66,76.5,-167.0,0.0
AQ67,77.5,-167.0,0.0
AQ68,78.5,-167.0,0.0
AQ69,79.5,-167.0,0.0
AR60,80.5,-167.0,0.0
AR61,81.5,-167.0,0.0
AR62,82.5,-167.0,0.0
AR63,83.5,-167.0,0.0
AR64,84.5,-167.0,0.0
AR65,85.5,-167.0,0.0
AR66,86.5,-167.0,0.0
AR67,87.5,-167.0,0.0
AR68,88.5,-167.0,0.0
AR69,89.5,-167.0,0.0
AA70,-89.5,-165.0,0.0
AA71,-88.5,-165.0,0.0
AA72,-87.5,-165.0,0.0
AA73,-86.5,-165.0,0.0
AA74,-85.5,-165.0,0.0
AA75,-84.5,-165.0,0.0
AA76,-83.5,-165.0,0.0
AA77,-82.5,-165.0,0.0
AA78,-81.5,-165.0,0.0
AA79,-80.5,-165.0,0.0
AB70,-79.5,-165.0,0.0
AB71,-78.5,-165.0,0.0
AB72,-77.5,-165.0,0.0
AB73,-76.5,-165.0,0.0
AB74,-75.5,-165.0,0.0
AB75,-74.5,-165.0,0.0
AB76,-73.5,-165.0,0.0
AB77,-72.5,-165.0,0.0
AB78,-71.5,-165.0,0.0
AB79,-70.5,-165.0,0.0
AC70,-69.5,-165.0,0.0
AC71,-68.5,-165.0,0.0
AC72,-67.5,-165.0,0.0
AC73,-66.5,-165.0,0.0
AC74,-65.5,-165.0,0.0
AC75,-64.5,-165.0,0.0
AC76,-63.5,-165.0,0.0
AC77,-62.5,-165.0,0.0
AC78,-61.5,-165.0,0.0
AC79,-60.5,-165.0,0.0
AD70,-59.5,-165.0,0.0
AD71,-58.5,-165.0,0.0
AD72,-57.5,-165.0,0.0
AD73,-56.5,-165.0,0.0
AD74,-55.5,-165.0,0.0
AD75,-54.5,-165.0,0.0
AD76,-53.5,-165.0,0.0
AD77,-52.5,-165.0,0.0
AD78,-51.5,-165.0,0.0
AD79,-50.5,-165.0,0.0
AE70,-49.5,-165.0,0.0
AE71,-48.5,-165.0,0.0
AE72,-47.5,-165.0,0.0
AE73,-46.5,-165.0,0.0
AE74,-45.5,-165.0,0.0
AE75,-44.5,-165.0,0.0
AE76,-43.5,-165.0,0.0
AE77,-42.5,-165.0,0.0
AE78,-41.5,-165.0,0.0
AE79,-40.5,-165.0,0.0
AF70,-39.5,-165.0,0.0
AF71,-38.5,-165.0,0.0
AF72,-37.5,-165.0,0.0
AF73,-36.5,-165.0,0.0
AF74,-35.5,-165.0,0.0
AF75,-34.5,-165.0,0.0
AF76,-33.5,-165.0,0.0
AF77,-32.5,-165.0,0.0
AF78,-31.5,-165.0,0.0
AF79,-30.5,-165.0,0.0
AG70,-29.5,-165.0,0.0
AG71,-28.5,-165.0,0.0
AG72,-27.5,-165.0,0.0
AG73,-26.5,-165.0,0.0
AG74,-25.5,-165.0,0.0
AG75,-24.5,-165.0,0.0
AG76,-23.5,-165.0,0.0
AG77,-22.5,-165.0,0.0
AG78,-21.5,-165.0,0.0
AG79,-20.5,-165.0,0.0
AH70,-19.5,-165.0,0.0
AH71,-18.5,-165.0,0.0
AH72,-17.5,-165.0,0.0
AH73,-16.5,-165.0,0.0
AH74,-15.5,-165.0,0.0
AH75,-14.5,-165.0,0.0
AH76,-13.5,-165.0,0.0
AH77,-12.5,-165.0,0.0
AH78,-11.5,-165.0,0.0
AH79,-10.5,-165.0,0.0
AI70,-9.5,-165.0,0.0
AI71,-8.5,-165.0,0.0
AI72,-7.5,-165.0,0.0
AI73,-6.5,-165.0,0.0
AI74,-5.5,-165.0,0.0
AI75,-4.5,-165.0,0.0
AI76,-3.5,-165.0,0.0
AI77,-2.5,-165.0,0.0
AI78,-1.5,-165.0,0.0
AI79,-0.5,-165.0,0.0
AJ70,0.5,-165.0,0.0
AJ71,1.5,-165.0,0.0
AJ72,2.5,-165.0,0.0
AJ73,3.5,-165.0,0.0
AJ74,4.5,-165.0,0.0
AJ75,5.5,-165.0,0.0
AJ76,6.5,-165.0,0.0
AJ77,7.5,-165.0,0.0
AJ78,8.5,-165.0,0.0
AJ79,9.5,-165.0,0.0
AK70,10.5,-165.0,0.0
AK71,11.5,-165.0,0.0
AK72,12.5,-165.0,0.0
AK73,13.5,-165.0,0.0
AK74,14.5,-165.0,0.0
AK75,15.5,-165.0,0.0
AK76,16.5,-165.0,0.0
AK77,17.5,-165.0,0.0
AK78,18.5,-165.0,0.0
AK79,19.5,-165.0,0.0
AL70,20.5,-165.0,0.0
AL71,21.5,-165.0,0.0
AL72,22.5,-165.0,0.0
AL73,23.5,-165.0,0.0
AL74,24.5,-165.0,0.0
AL75,25.5,-165.0,0.0
AL76,26.5,-165.0,0.0
AL77,27.5,-165.0,0.0
AL78,28.5,-165.0,0.0
AL79,29.5,-165.0,0.0
AM70,30.5,-165.0,0.0
AM71,31.5,-165.0,0.0
AM72,32.5,-165.0,0.0
AM73,33.5,-165.0,0.0
AM74,34.5,-165.0,0.0
AM75,35.5,-165.0,0.0
AM76,36.5,-165.0,0.0
AM77,37.5,-165.0,0.0
AM78,38.5,-165.0,0.0
AM79,39.5,-165.0,0.0
AN70,40.5,-165.0,0.0
AN71,41.5,-165.0,0.0
AN72,42.5,-165.0,0.0
AN73,43.5,-165.0,0.0
AN74,44.5,-165.0,0.0
AN75,45.5,-165.0,0.0
AN76,46.5,-165.0,0.0
AN77,47.5,-165.0,0.0
AN78,48.5,-165.0,0.0
AN79,49.5,-165.0,0.0
AO70,50.5,-165.0,0.0
AO71,51.5,-165.0,0.0
AO72,52.5,-165.0,0.0
AO73,53.5,-165.0,0.0
AO74,54.5,-165.0,0.0
AO75,55.5,-165.0,0.0
AO76,56.5,-165.0,0.0
AO77,57.5,-165.0,0.0
AO78,58.5,-165.0,0.0
AO79,59.5,-165.0,0.0
AP70,60.5,-165.0,0.0
AP71,61.5,-165.0,0.0
AP72,62.5,-165.0,0.0
AP73,63.5,-165.0,0.0
AP74,64.5,-165.0,0.0
AP75,65.5,-165.0,0.0
AP76,66.5,-165.0,0.0
AP77,67.5,-165.0,0.0
AP78,68.5,-165.0,0.0
AP79,69.5,-165.0,0.0
AQ70,70.5,-165.0,0.0
AQ71,71.5,-165.0,0.0
AQ72,72.5,-165.0,0.0
AQ73,73.5,-165.0,0.0
AQ74,74.5,-165.0,0.0
AQ75,75.5,-165.0,0.0
AQ76,76.5,-165.0,0.0
AQ77,77.5,-165.0,0.0
AQ78,78.5,-165.0,0.0
AQ79,79.5,-165.0,0.0
AR70,80.5,-165.0,0.0
AR71,81.5,-165.0,0.0
AR72,82.5,-165.0,0.0
AR73,83.5,-165.0,0.0
AR74,84.5,-165.0,0.0
AR75,85.5,-165.0,0.0
AR76,86.5,-165.0,0.0
AR77,87.5,-165.0,0.0
AR78,88.5,-165.0,0.0
AR79,89.5,-165.0,0.0
AA80,-89.5,-163.0,0.0
AA81,-88.5,-163.0,0.0
AA82,-87.5,-163.0,0.0
AA83,-86.5,-163.0,0.0
AA84,-85.5,-163.0,0.0
AA85,-84.5,-163.0,0.0
AA86,-83.5,-163.0,0.0
AA87,-82.5,-163.0,0.0
AA88,-81.5,-163.0,0.0
AA89,-80.5,-163.0,0.0
AB80,-79.5,-163.0,0.0
AB81,-78.5,-163.0,0.0
AB82,-77.5,-163.0,0.0
AB83,-76.5,-163.0,0.0
AB84,-75.5,-163.0,0.0
AB85,-74.5,-163.0,0.0
AB86,-73.5,-163.0,0.0
AB87,-72.5,-163.0,0.0
AB88,-71.5,-163.0,0.0
AB89,-70.5,-163.0,0.0
AC80,-69.5,-163.0,0.0
AC81,-68.5,-163.0,0.0
AC82,-67.5,-163.0,0.0
AC83,-66.5,-163.0,0.0
AC84,-65.5,-163.0,0.0
AC85,-64.5,-163.0,0.0
AC86,-63.5,-163.0,0.0
AC87,-62.5,-163.0,0.0
AC88,-61.5,-163.0,0.0
AC89,-60.5,-163.0,0.0
AD80,-59.5,-163.0,0.0
AD81,-58.5,-163.0,0.0
AD82,-57.5,-163.0,0.0
AD83,-56.5,-163.0,0.0
AD84,-55.5,-163.0,0.0
AD85,-54.5,-163.0,0.0
AD86,-53.5,-163.0,0.0
AD87,-52.5,-163.0,0.0
AD88,-51.5,-163.0,0.0
AD89,-50.5,-163.0,0.0
AE80,-49.5,-163.0,0.0
AE81,-48.5,-163.0,0.0
AE82,-47.5,-163.0,0.0
AE83,-46.5,-163.0,0.0
AE84,-45.5,-163.0,0.0
AE85,-44.5,-163.0,0.0
AE86,-43.5,-163.0,0.0
AE87,-42.5,-163.0,0.0
AE88,-41.5,-163.0,0.0
AE89,-40.5,-163.0,0.0
AF80,-39.5,-163.0,0.0
AF81,-38.5,-163.0,0.0
AF82,-37.5,-163.0,0.0
AF83,-36.5,-163.0,0.0
AF84,-35.5,-163.0,0.0
AF85,-34.5,-163.0,0.0
AF86,-33.5,-163.0,0.0
AF87,-32.5,-163.0,0.0
AF88,-31.5,-163.0,0.0
AF89,-30.5,-163.0,0.0
AG80,-29.5,-163.0,0.0
AG81,-28.5,-163.0,0.0
AG82,-27.5,-163.0,0.0
AG83,-26.5,-163.0,0.0
AG84,-25.5,-163.0,0.0
AG85,-24.5,-163.0,0.0
AG86,-23.5,-163.0,0.0
AG87,-22.5,-163.0,0.0
AG88,-21.5,-163.0,0.0
AG89,-20.5,-163.0,0.0
AH80,-19.5,-163.0,0.0
AH81,-18.5,-163.0,0.0
AH82,-17.5,-163.0,0.0
AH83,-16.5,-163.0,0.0
AH84,-15.5,-163.0,0.0
AH85,-14.5,-163.0,0.0
AH86,-13.5,-163.0,0.0
AH87,-12.5,-163.0,0.0
AH88,-11.5,-163.0,0.0
AH89,-10.5,-163.0,0.0
AI80,-9.5,-163.0,0.0
AI81,-8.5,-163.0,0.0
AI82,-7.5,-163.0,0.0
AI83,-6.5,-163.0,0.0
AI84,-5.5,-163.0,0.0
AI85,-4.5,-163.0,0.0
AI86,-3.5,-163.0,0.0
AI87,-2.5,-163.0,0.0
AI88,-1.5,-163.0,0.0
AI89,-0.5,-163.0,0.0
AJ80,0.5,-163.0,0.0
AJ81,1.5,-163.0,0.0
AJ82,2.5,-163.0,0.0
AJ83,3.5,-163.0,0.0
AJ84,4.5,-163.0,0.0
AJ85,5.5,-163.0,0.0
AJ86,6.5,-163.0,0.0
AJ87,7.5,-163.0,0.0
AJ88,8.5,-163.0,0.0
AJ89,9.5,-163.0,0.0
AK80,10.5,-163.0,0.0
AK81,11.5,-163.0,0.0
AK82,12.5,-163.0,0.0
AK83,13.5,-163.0,0.0
AK84,14.5,-163.0,0.0
AK85,15.5,-163.0,0.0
AK86,16.5,-163.0,0.0
AK87,17.5,-163.0,0.0
AK88,18.5,-163.0,0.0
AK89,19.5,-163.0,0.0
AL80,20.5,-163.0,0.0
AL81,21.5,-163.0,0.0
AL82,22.5,-163.0,0.0
AL83,23.5,-163.0,0.0
AL84,24.5,-163.0,0.0
AL85,25.5,-163.0,0.0
AL86,26.5,-163.0,0.0
AL87,27.5,-163.0,0.0
AL88,28.5,-163.0,0.0
AL89,29.5,-163.0,0.0
AM80,30.5,-163.0,0.0
AM81,31.5,-163.0,0.0
AM82,32.5,-163.0,0.0
AM83,33.5,-163.0,0.0
AM84,34.5,-163.0,0.0
AM85,35.5,-163.0,0.0
AM86,36.5,-163.0,0.0
AM87,37.5,-163.0,0.0
AM88,38.5,-163.0,0.0
AM89,39.5,-163.0,0.0
AN80,40.5,-163.0,0.0
AN81,41.5,-163.0,0.0
AN82,42.5,-163.0,0.0
